TARGET_FID,ORIG_SEQ,len_km,StartXUTM,EndXUTM,StartYUTM,EndYUTM,MidXUTM,MidYUTM,POPULATION,SPAWNMILES,NTOSORDER,STRATA,ACRES,HECTARES,TYPE,Shape_Leng,Shape_Length
12761,12761,0.184065113,457185.6746,457236.0086,5083057.835,5083231.519,457224.3977,5083141.87,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,184.0650966
12762,12762,0.746850088,436670.1076,436259.2911,5081741.267,5082111.44,436497.1979,5082040.252,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,746.8501847
12763,12763,0.068555855,441736.3574,441735.8007,5082009.095,5081951.749,441738.3141,5081978.204,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,68.55584675
12764,12766,0.125968693,441704.3268,441728.7249,5080473.603,5080373.486,441711.8814,5080423.016,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,125.9686402
12765,12765,0.999475021,441553.3505,441704.3268,5081204.168,5080473.603,441573.261,5080813.09,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,999.4752454
12766,12764,0.999471491,441735.8007,441553.3505,5081951.749,5081204.168,441767.0792,5081570.173,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,999.4717628
12767,12767,0.873501756,441736.3574,442478.7304,5082009.095,5081719.701,442101.1379,5081897.425,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,873.5018166
12768,12768,0.128087519,442478.7304,442594.2641,5081719.701,5081677.706,442539.2523,5081702.867,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,128.0874901
12769,12769,0.641782078,495288.5015,494751.6866,5083658.24,5083904.252,494958.8682,5083705.676,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,641.7820002
12770,12770,0.229562106,458637.7547,458620.7019,5082632.629,5082436.871,458653.679,5082538.13,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,229.5620943
12771,12773,0.360430469,459431.3199,459760.3926,5080922.111,5080801.516,459595.856,5080864.104,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,360.4304821
12772,12772,0.999450579,459223.0376,459431.3199,5081754.134,5080922.111,459268.8607,5081337.05,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4506917
12773,12771,0.999447674,458620.7019,459223.0376,5082436.871,5081754.134,458841.7555,5082022.552,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4476073
12774,12774,0.639008161,473532.7863,474082.6753,5083094.421,5082915.225,473810.1972,5083013.993,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,639.0081455
12775,12775,0.051191657,474082.6753,474124.6447,5082915.225,5082886.039,474104.0192,5082901.178,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,51.19163959
12776,12776,0.948238466,473532.7863,472825.4972,5083094.421,5083512.271,473122.3175,5083200.415,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,948.2386511
12777,12777,0.214558889,472825.4972,472631.9345,5083512.271,5083600.928,472730.295,5083561.529,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,214.5588307
12778,12778,0.652944227,442018.0167,441556.9263,5082145.059,5082292.437,441793.4768,5082238.399,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,652.9443369
12779,12779,0.131955232,450202.5482,450327.2503,5082401.23,5082359.411,450266.008,5082384.535,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,131.9552293
12780,12781,0.763017486,451093.9797,451829.5871,5081855.89,5081875.71,451462.4613,5081901.468,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,763.0174307
12781,12780,0.99945688,450327.2503,451093.9797,5082359.411,5081855.89,450700.8963,5082142.254,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4569238
12782,12782,0.236439213,450202.5482,449972.3663,5082401.23,5082437.73,450090.7814,5082436.336,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,236.4391272
12783,12783,0.15270517,449972.3663,449822.5835,5082437.73,5082450.239,449896.7011,5082438.53,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,152.7052304
12784,12784,0.846752841,449822.5835,449652.3313,5082450.239,5081672.814,449708.7692,5082061.017,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,846.7529681
12785,12786,0.723396302,449406.8972,448907.6553,5080829.453,5080367.525,449184.2065,5080555.695,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,723.396373
12786,12785,0.999462457,449652.3313,449406.8972,5081672.814,5080829.453,449476.3911,5081249.721,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4624854
12787,12787,0.276066806,449822.5835,449612.2508,5082450.239,5082516.376,449719.6181,5082469.587,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,276.066874
12788,12790,0.431790159,447939.0814,447609.7972,5082840.866,5082611.262,447789.7363,5082716.726,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,431.7901219
12789,12789,0.999455789,448828.1273,447939.0814,5082976.686,5082840.866,448323.8982,5083015.318,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4556807
12790,12788,0.999455933,449612.2508,448828.1273,5082516.376,5082976.686,449212.3145,5082688.948,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4559611
12791,12791,0.140338775,435612.2884,435599.4583,5082042.537,5081911.179,435610.4226,5081979.445,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,140.3388297
12792,12792,0.257710666,435612.2884,435825.2047,5082042.537,5082165.155,435715.2187,5082108.129,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,257.7106373
12793,12793,0.169629991,435984.3026,436046.6762,5082062.61,5081931.776,436041.1781,5082005.983,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,169.6299553
12794,12794,0.989970255,436046.6762,436171.8924,5081931.776,5081189.823,435935.4784,5081581.913,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,989.9701851
12795,12795,0.009510376,435984.3026,435975.314,5082062.61,5082065.717,435979.8083,5082064.163,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,9.510435267
12796,12796,0.183566605,435975.314,435825.2047,5082065.717,5082165.155,435900.2921,5082115.522,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,183.5665915
12797,12797,0.815877095,466437.1738,467176.7235,5082985.525,5082946.887,466798.6167,5082965.153,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,815.877134
12798,12798,0.086586905,467176.7235,467224.9186,5082946.887,5083009.51,467211.2803,5082969.938,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,86.58686815
12799,12799,0.91284857,467224.9186,468067.556,5083009.51,5082888.943,467637.397,5082957.684,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,912.8485752
12800,12800,0.643267877,468067.556,468681.3922,5082888.943,5083018.8,468398.5218,5082913.987,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,643.2679179
12801,12801,0.314425607,436259.2911,435984.3026,5082111.44,5082062.61,436119.8349,5082082.891,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,314.425651
12802,12802,0.041756769,436259.2911,436289.8731,5082111.44,5082131.008,436273.6598,5082122.108,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,41.75675908
12803,12803,0.619960684,436289.8731,436739.3356,5082131.008,5082322.094,436501.2376,5082247.472,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,619.960865
12804,12804,0.379493931,494751.6866,494463.2952,5083904.252,5083706.275,494628.3056,5083762.034,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,379.4939449
12805,12806,0.081060958,493519.4872,493440.5269,5083858.406,5083875.721,493480.0358,5083867.231,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,81.06090147
12806,12805,0.99941912,494463.2952,493519.4872,5083706.275,5083858.406,493983.1257,5083724.151,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4190958
12807,12807,0.394627468,441556.9263,441736.3574,5082292.437,5082009.095,441633.4696,5082139.306,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,394.6275749
12808,12808,0.523754511,475531.3167,475539.5914,5083328.526,5083824.048,475592.9991,5083580.096,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,523.754547
12809,12810,0.929526695,476148.286,476984.9182,5084481.096,5084794.869,476566.2181,5084642.986,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,929.5266974
12810,12809,0.999423823,475539.5914,476148.286,5083824.048,5084481.096,475732.9178,5084205.294,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4239228
12811,12811,0.069895066,479051.1111,479119.2477,5083446.828,5083431.849,479085.3737,5083440.37,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,69.89505397
12812,12820,0.472283646,483994.0299,484376.9478,5084012.638,5083968.798,484193.0644,5084043.173,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,472.2837091
12813,12819,0.999419584,483255.2238,483994.0299,5084435.955,5084012.638,483647.913,5084263.802,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4194285
12814,12818,0.999419027,482637.9686,483255.2238,5084292.904,5084435.955,482977.821,5084457.8,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4190828
12815,12817,0.999421448,482341.7733,482637.9686,5083626.198,5084292.904,482493.6291,5083943.752,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.421622
12816,12816,0.999423514,481950.0683,482341.7733,5083750.361,5083626.198,482206.4606,5083590.3,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4235243
12817,12815,0.999423359,481436.5811,481950.0683,5083383.439,5083750.361,481697.5292,5083632.308,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4233258
12818,12814,0.999424874,480682.244,481436.5811,5083400.264,5083383.439,481072.7061,5083384.31,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4247866
12819,12813,0.999424834,479977.6596,480682.244,5083690.824,5083400.264,480319.3404,5083435.504,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4247842
12820,12812,0.999424633,479119.2477,479977.6596,5083431.849,5083690.824,479540.4123,5083585.277,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4247037
12821,12821,0.527166958,435825.2047,435537.7653,5082165.155,5082431.498,435682.9076,5082322.621,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,527.1669882
12822,12823,0.500501044,434691.6273,434274.7801,5082597.884,5082776.551,434463.5479,5082652.998,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,500.5010972
12823,12822,0.999477253,435537.7653,434691.6273,5082431.498,5082597.884,435106.5763,5082580.031,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,999.4772424
12824,12824,0.498956574,465229.2367,465594.2319,5083152.545,5082817.762,465414.3795,5082988.508,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,498.9565326
12825,12826,0.669178157,466133.7979,466148.3859,5082009.432,5081460.015,466025.6487,5081751.832,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,669.1781888
12826,12825,0.999439414,465594.2319,466133.7979,5082817.762,5082009.432,465877.6225,5082423.305,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4394916
12827,12827,0.330262204,465229.2367,465427.8689,5083152.545,5083196.023,465322.72,5083181.693,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,330.2623008
12828,12828,0.999436355,465427.8689,466179.9649,5083196.023,5083135.495,465804.6057,5083132.525,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4360893
12829,12829,0.35605579,466179.9649,466437.1738,5083135.495,5082985.525,466308.5698,5083052.524,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,356.0558291
12830,12830,0.643390602,453050.1881,453168.4856,5082846.2,5082275.693,452995.4588,5082536.795,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,643.3904964
12831,12831,0.40790254,453168.4856,453133.6457,5082275.693,5081886.687,453182.3751,5082076.033,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,407.9025966
12832,12832,0.591569006,431414.0058,431281.6986,5082290.682,5082841.008,431337.1803,5082560.335,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,591.5689541
12833,12834,0.71622517,431638.5389,431667.0848,5083613.144,5084170.701,431737.543,5083881.671,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,716.2253082
12834,12833,0.999480411,431281.6986,431638.5389,5082841.008,5083613.144,431298.3215,5083285.161,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,999.4804391
12835,12835,0.154395236,439351.711,439291.5359,5082537.298,5082645.485,439308.9265,5082573.928,Necanicum,59.8,1,North Coast,53378.59239,21601.63635,Potentially Independent,313864.5747,154.3952491
12836,12836,0.128850524,463816.857,463937.5089,5083283.061,5083316.338,463880.3542,5083290.044,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,128.8505416
12837,12838,0.776498016,464615.3602,465229.2367,5082989.134,5083152.545,464981.2361,5082929.529,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,776.4980938
12838,12837,0.999437031,463937.5089,464615.3602,5083316.338,5082989.134,464330.8203,5083291.551,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.437177
12839,12839,0.222939386,463816.857,463791.0699,5083283.061,5083472.664,463815.9741,5083377.887,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,222.939357
12840,12841,0.137911464,464263.6547,464369.519,5083959.604,5084015.556,464316.0133,5083992.181,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,137.9114667
12841,12840,0.999435,463791.0699,464263.6547,5083472.664,5083959.604,464035.6049,5083819.063,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4349248
12842,12842,0.861516592,472631.9345,472296.0819,5083600.928,5084333.769,472508.9891,5083996.532,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,861.5166191
12843,12845,0.982392816,471360.5468,471167.1873,5085761.996,5086589.478,471367.1523,5086130.459,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,982.3928254
12844,12844,0.999420881,471906.9116,471360.5468,5085108.496,5085761.996,471689.1384,5085499.412,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4208439
12845,12843,0.99942417,472296.0819,471906.9116,5084333.769,5085108.496,472032.0776,5084714.266,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,999.4242057
12846,12846,0.017024883,484376.9478,484364.0871,5083968.798,5083957.643,484370.5175,5083963.22,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,17.02496632
12847,12847,0.674201374,484364.0871,484050.6562,5083957.643,5083376.469,484199.9476,5083671.285,Nehalem,490,5,North Coast,547217.0979,221451.7885,Functionally Independent,849359.3031,674.2013279
